23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:14,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:16,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:18,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:20,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:22,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:24,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:26,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:28,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:30,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:32,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:34,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:36,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:38,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:40,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:42,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:44,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:46,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:49,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:51,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:53,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:55,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:57,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:49:59,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:01,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:03,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:05,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:07,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:09,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:11,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:13,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:15,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:17,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:19,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:21,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:23,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:25,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:27,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:29,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:31,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:33,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:35,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:37,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:39,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:41,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:43,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:45,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:47,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:49,
23.1,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:51,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:53,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:55,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:50:57,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:50:59,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:51:01,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:51:03,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:51:05,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:51:07,
23.2,23.6,0.00,39.0,37.0,0.00,2017-05-12 09:51:09,
23.2,23.6,0.00,39.0,37.0,0.00,2017-05-12 09:51:11,
23.2,23.6,0.00,39.0,37.0,0.00,2017-05-12 09:51:13,
23.2,23.7,0.00,39.0,39.0,0.00,2017-05-12 09:51:15,
23.2,23.7,0.00,39.0,39.0,0.00,2017-05-12 09:51:17,
23.2,23.7,0.00,39.0,39.0,0.00,2017-05-12 09:51:19,
23.2,23.7,0.00,39.0,39.0,0.00,2017-05-12 09:51:21,
23.2,23.7,0.00,39.0,39.0,0.00,2017-05-12 09:51:23,
23.2,23.7,0.00,38.0,39.0,0.00,2017-05-12 09:51:25,
23.2,23.7,0.00,38.0,39.0,0.00,2017-05-12 09:51:27,
23.2,23.7,0.00,38.0,39.0,0.00,2017-05-12 09:51:29,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:31,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:33,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:35,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:37,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:40,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:42,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:44,
23.2,23.6,0.00,38.0,40.0,0.00,2017-05-12 09:51:46,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:48,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:50,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:52,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:54,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:56,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:51:58,
