
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:47:47,34.2
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
