25/04/2017 15:34:46,27.4,26.0
25/04/2017 15:34:50,27.5,26.0
25/04/2017 15:34:53,27.5,27.0
25/04/2017 15:34:56,27.5,26.0
25/04/2017 15:34:59,27.5,26.0
25/04/2017 15:35:03,27.5,26.0
25/04/2017 15:35:06,27.5,26.0
25/04/2017 15:35:09,27.6,26.0
25/04/2017 15:35:12,27.6,26.0
25/04/2017 15:35:16,27.6,26.0
25/04/2017 15:35:19,27.6,26.0
25/04/2017 15:35:22,27.6,26.0
25/04/2017 15:35:25,27.6,26.0
25/04/2017 15:35:29,27.6,26.0
25/04/2017 15:35:32,27.6,26.0
25/04/2017 15:35:35,27.6,26.0
25/04/2017 15:35:39,27.6,26.0
25/04/2017 15:35:43,27.6,26.0
25/04/2017 15:35:46,27.6,26.0
25/04/2017 15:35:49,27.6,26.0
25/04/2017 15:35:52,27.6,26.0
25/04/2017 15:35:56,27.6,27.0
25/04/2017 15:35:59,27.6,27.0
25/04/2017 15:36:02,27.6,27.0
25/04/2017 15:36:06,27.6,27.0
25/04/2017 15:36:09,27.6,27.0
25/04/2017 15:36:12,27.6,27.0
25/04/2017 15:36:15,27.7,28.0
25/04/2017 15:36:19,27.6,27.0
25/04/2017 15:36:22,27.5,26.0
25/04/2017 15:36:25,27.5,26.0
25/04/2017 15:36:28,27.6,27.0
25/04/2017 15:36:32,27.6,26.0
25/04/2017 15:36:35,27.5,26.0
25/04/2017 15:36:38,27.5,26.0
25/04/2017 15:36:41,27.6,27.0
25/04/2017 15:36:45,27.6,26.0
25/04/2017 15:36:48,27.5,26.0
25/04/2017 15:36:51,27.5,26.0
25/04/2017 15:36:55,27.5,26.0
25/04/2017 15:36:58,27.5,26.0
25/04/2017 15:37:01,27.5,26.0
25/04/2017 15:37:05,27.6,26.0
25/04/2017 15:37:08,27.6,26.0
25/04/2017 15:37:11,27.6,26.0
25/04/2017 15:37:14,27.6,26.0
25/04/2017 15:37:18,27.6,26.0
25/04/2017 15:37:21,27.6,26.0
25/04/2017 15:37:24,27.6,26.0
25/04/2017 15:37:28,27.5,26.0
25/04/2017 15:37:31,27.5,26.0
25/04/2017 15:37:34,27.5,26.0
25/04/2017 15:37:37,27.5,27.0
25/04/2017 15:37:41,27.5,27.0
25/04/2017 15:37:44,27.5,26.0
25/04/2017 15:37:47,27.5,26.0
25/04/2017 15:37:51,27.5,26.0
25/04/2017 15:37:54,27.4,26.0
25/04/2017 15:37:57,27.5,26.0
25/04/2017 15:38:00,27.5,27.0
25/04/2017 15:38:04,27.5,26.0
25/04/2017 15:38:07,27.4,26.0
25/04/2017 15:38:10,27.5,26.0
25/04/2017 15:38:13,27.5,26.0
25/04/2017 15:38:17,27.5,26.0
25/04/2017 15:38:20,27.6,26.0
25/04/2017 15:38:23,27.6,26.0
25/04/2017 15:38:26,27.6,26.0
25/04/2017 15:38:30,27.6,26.0
25/04/2017 15:38:33,27.6,26.0
25/04/2017 15:38:36,27.6,26.0
25/04/2017 15:38:39,27.6,26.0
25/04/2017 15:38:43,27.6,26.0
25/04/2017 15:38:46,27.6,26.0
25/04/2017 15:38:49,27.5,26.0
25/04/2017 15:38:52,27.4,26.0
25/04/2017 15:38:56,27.4,26.0
25/04/2017 15:38:59,27.4,26.0
25/04/2017 15:39:03,27.4,26.0
25/04/2017 15:39:06,27.4,26.0
25/04/2017 15:39:10,27.4,26.0
25/04/2017 15:39:13,27.4,26.0
25/04/2017 15:39:16,27.4,26.0
25/04/2017 15:39:19,27.4,26.0
25/04/2017 15:39:23,27.5,26.0
25/04/2017 15:39:26,27.5,26.0
25/04/2017 15:39:29,27.5,26.0
25/04/2017 15:39:33,27.5,26.0
25/04/2017 15:39:36,27.4,26.0
25/04/2017 15:39:39,27.4,26.0
